date,symbol,expiry,strike,option_type,open,close,contracts,oi,underlying,source
2023-04-13,NIFTY,2023-04-13,16450.0,PE,0.5,0.1,13537,71550,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,16500.0,PE,0.4,0.1,109667,954650,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,16550.0,PE,0.4,0.1,15974,50350,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,16600.0,PE,0.45,0.1,54579,381900,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,16650.0,PE,0.5,0.1,41791,182750,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,16700.0,PE,0.7,0.1,95573,715950,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,16750.0,PE,0.55,0.1,41955,161400,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,16800.0,PE,0.5,0.1,109457,1235350,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,16850.0,PE,0.8,0.1,48188,161800,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,16900.0,PE,0.7,0.1,271023,3505600,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,16950.0,PE,0.65,0.1,55776,379550,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,17000.0,PE,0.75,0.1,429726,2336100,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,17050.0,PE,1.2,0.1,63694,179500,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,17100.0,PE,0.75,0.1,213930,790450,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,17150.0,PE,0.7,0.1,73274,249050,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,17200.0,PE,0.65,0.1,393341,2030000,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,17250.0,PE,0.75,0.1,147495,1117950,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,17300.0,PE,1.5,0.1,570423,3305200,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,17350.0,PE,1.0,0.1,287886,885100,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,17400.0,PE,1.1,0.1,923214,3267450,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,17450.0,PE,1.0,0.1,650291,1398100,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,17500.0,PE,1.55,0.15,1880559,5134350,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,17550.0,PE,1.9,0.15,1479143,2124950,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,17600.0,PE,3.75,0.15,3468639,6234800,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,17650.0,PE,5.95,0.2,5150411,3675000,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,17700.0,PE,10.0,0.2,12677015,6231400,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,17750.0,PE,14.95,0.25,14925054,5083500,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,17800.0,PE,37.85,1.55,15155284,10565350,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,17850.0,PE,71.95,26.4,3815527,1254200,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,17900.0,PE,106.95,76.8,1781740,684300,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,17950.0,PE,160.05,126.35,283862,268550,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,18000.0,PE,204.55,176.75,250334,187950,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,18050.0,PE,256.3,226.1,23472,21250,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,18100.0,PE,300.05,274.8,25418,23300,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,18150.0,PE,354.35,328.05,1066,4400,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,18200.0,PE,416.8,373.9,6832,19550,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,18250.0,PE,464.45,424.3,405,4600,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,18300.0,PE,510.0,472.75,11587,21000,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,18350.0,PE,532.45,530.0,11,1350,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,18400.0,PE,611.8,573.75,325,7900,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,18450.0,PE,0.0,650.15,0,900,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,18500.0,PE,712.1,678.55,1805,19250,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,18550.0,PE,804.0,777.05,21,5200,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,18600.0,PE,787.05,775.0,70,3600,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,18650.0,PE,0.0,1040.25,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,18700.0,PE,955.0,948.5,28,1450,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,18750.0,PE,942.5,959.25,4,150,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,18800.0,PE,1035.0,1046.0,35,1550,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,18850.0,PE,0.0,1207.3,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,18900.0,PE,0.0,1250.35,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,18950.0,PE,0.0,1293.9,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,19000.0,PE,1220.0,1165.2,89,2550,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,19050.0,PE,0.0,1382.25,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,19100.0,PE,0.0,1427.05,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,19150.0,PE,0.0,1472.2,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,19200.0,PE,0.0,1517.7,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,19250.0,PE,0.0,1563.5,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-04-13,19300.0,PE,0.0,1609.65,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,15450.0,CE,0.0,1775.9,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,15500.0,CE,0.0,1728.8,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,15550.0,CE,0.0,1681.9,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,15600.0,CE,0.0,1635.35,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,15650.0,CE,0.0,1589.1,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,15700.0,CE,0.0,1543.2,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,15750.0,CE,0.0,1497.65,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,15800.0,CE,0.0,1452.5,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,15850.0,CE,0.0,1407.7,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,15900.0,CE,0.0,1363.4,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,15950.0,CE,0.0,1319.55,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16000.0,CE,0.0,1276.15,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16050.0,CE,0.0,1233.3,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16100.0,CE,0.0,1190.95,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16150.0,CE,0.0,1149.2,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16200.0,CE,0.0,1108.05,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16250.0,CE,0.0,1067.5,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16300.0,CE,0.0,1027.65,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16350.0,CE,0.0,988.4,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16400.0,CE,0.0,949.9,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16450.0,CE,0.0,912.1,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16500.0,CE,0.0,875.65,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16550.0,CE,0.0,838.55,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16600.0,CE,0.0,803.05,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16650.0,CE,0.0,768.35,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16700.0,CE,0.0,734.5,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16750.0,CE,0.0,701.45,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16800.0,CE,0.0,669.3,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16850.0,CE,0.0,638.0,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16900.0,CE,0.0,607.6,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16950.0,CE,0.0,578.05,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17000.0,CE,899.0,899.0,1,3350,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17050.0,CE,0.0,521.7,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17100.0,CE,0.0,577.95,0,2950,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17150.0,CE,0.0,468.95,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17200.0,CE,681.0,688.0,6,15350,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17250.0,CE,0.0,400.3,0,1100,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17300.0,CE,545.65,605.0,52,6900,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17350.0,CE,507.9,520.65,31,1650,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17400.0,CE,513.6,528.2,54,8700,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17450.0,CE,485.7,489.1,7,1950,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17500.0,CE,430.6,449.6,270,14400,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17550.0,CE,385.0,412.8,21,1600,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17600.0,CE,350.05,374.35,222,6450,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17650.0,CE,314.6,309.4,67,1900,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17700.0,CE,287.7,297.55,708,13100,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17750.0,CE,250.0,267.15,391,2650,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17800.0,CE,235.0,231.1,1435,24250,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17850.0,CE,192.3,199.8,296,4350,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17900.0,CE,160.3,169.65,674,10550,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17950.0,CE,136.05,144.15,153,4450,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18000.0,CE,124.0,120.25,2725,66300,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18050.0,CE,94.3,97.75,89,2850,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18100.0,CE,75.75,79.45,1162,57250,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18150.0,CE,0.0,128.25,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18200.0,CE,51.3,50.0,1926,34400,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18250.0,CE,0.0,110.0,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18300.0,CE,27.4,32.05,332,9450,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18350.0,CE,0.0,93.95,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18400.0,CE,0.0,86.7,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18450.0,CE,0.0,79.9,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18500.0,CE,15.95,13.1,3041,73200,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18550.0,CE,13.0,10.6,545,20050,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18600.0,CE,0.0,62.0,0,50,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18650.0,CE,0.0,10.95,0,400,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18700.0,CE,0.0,52.25,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18750.0,CE,0.0,47.8,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18800.0,CE,0.0,43.7,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18850.0,CE,0.0,39.95,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18900.0,CE,5.35,4.9,106,3750,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18950.0,CE,5.05,4.65,62,7500,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,19000.0,CE,4.1,3.55,596,31500,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,19050.0,CE,0.0,27.5,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,19100.0,CE,3.8,3.65,3,1350,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,19150.0,CE,0.0,22.65,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,19200.0,CE,4.9,4.9,1,50,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,19250.0,CE,0.0,18.6,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,19300.0,CE,3.15,2.7,28,1300,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,15450.0,PE,0.0,3.75,0,550,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,15500.0,PE,0.0,8.0,0,2600,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,15550.0,PE,0.0,23.7,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,15600.0,PE,0.0,26.75,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,15650.0,PE,0.0,30.05,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,15700.0,PE,0.0,5.1,0,350,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,15750.0,PE,0.0,12.45,0,100,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,15800.0,PE,0.0,42.15,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,15850.0,PE,0.0,46.95,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,15900.0,PE,0.0,6.75,0,2050,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,15950.0,PE,3.6,4.9,14,650,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16000.0,PE,8.1,6.25,289,19150,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16050.0,PE,5.55,5.85,39,1300,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16100.0,PE,8.3,6.55,7,1900,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16150.0,PE,0.0,9.15,0,2650,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16200.0,PE,9.8,6.75,129,1900,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16250.0,PE,7.4,7.4,1,1650,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16300.0,PE,7.15,7.3,11,3800,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16350.0,PE,9.7,7.75,15,2100,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16400.0,PE,13.4,8.2,107,7050,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16450.0,PE,0.0,11.2,0,2000,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16500.0,PE,12.55,9.2,525,24400,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16550.0,PE,13.15,9.6,39,3200,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16600.0,PE,14.1,10.3,134,3300,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16650.0,PE,14.0,13.6,84,3550,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16700.0,PE,15.85,11.5,193,13300,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16750.0,PE,15.7,13.5,32,2850,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16800.0,PE,16.9,12.6,262,15050,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16850.0,PE,17.8,14.5,27,1550,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16900.0,PE,19.9,14.15,2506,109150,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,16950.0,PE,23.85,15.15,93,2850,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17000.0,PE,24.65,17.0,2536,126000,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17050.0,PE,0.0,269.5,0,600,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17100.0,PE,28.5,20.4,1425,46900,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17150.0,PE,30.4,22.95,77,4600,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17200.0,PE,34.25,25.8,1371,59900,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17250.0,PE,0.0,447.15,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17300.0,PE,46.95,33.6,1607,42150,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17350.0,PE,64.05,37.9,66,1500,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17400.0,PE,59.95,43.05,1496,37900,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17450.0,PE,74.35,49.6,123,3400,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17500.0,PE,79.0,58.5,1580,40450,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17550.0,PE,86.0,65.8,202,7050,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17600.0,PE,93.1,76.65,1313,50450,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17650.0,PE,110.45,88.25,205,6500,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17700.0,PE,125.95,101.4,1520,33850,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17750.0,PE,141.8,117.4,165,5800,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17800.0,PE,160.3,131.25,1745,37500,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17850.0,PE,180.2,149.45,247,5250,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17900.0,PE,203.5,170.6,173,4800,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,17950.0,PE,227.65,193.15,12,900,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18000.0,PE,249.0,225.7,282,8150,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18050.0,PE,269.45,296.4,7,200,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18100.0,PE,319.75,278.15,53,2100,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18150.0,PE,348.75,358.15,2,100,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18200.0,PE,376.15,352.8,269,2850,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18250.0,PE,477.85,457.3,28,2400,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18300.0,PE,460.65,516.5,8,2500,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18350.0,PE,515.25,515.05,2,100,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18400.0,PE,0.0,1254.4,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18450.0,PE,0.0,1297.2,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18500.0,PE,0.0,1340.4,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18550.0,PE,0.0,1384.05,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18600.0,PE,0.0,1428.15,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18650.0,PE,0.0,1472.6,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18700.0,PE,0.0,1517.4,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18750.0,PE,0.0,1562.55,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18800.0,PE,0.0,1608.05,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18850.0,PE,0.0,1653.85,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18900.0,PE,0.0,1699.95,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,18950.0,PE,0.0,1746.3,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,19000.0,PE,0.0,1792.9,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,19050.0,PE,0.0,1839.75,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,19100.0,PE,0.0,1886.8,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,19150.0,PE,0.0,1934.05,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,19200.0,PE,0.0,1981.5,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,19250.0,PE,0.0,2029.15,0,0,,NSE_bhavcopy
2023-04-13,NIFTY,2023-05-04,19300.0,PE,0.0,2076.95,0,0,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,15450.0,CE,0.0,1660.15,0,0,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,15500.0,CE,2253.05,2178.7,2,300,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,15550.0,CE,0.0,1565.75,0,0,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,15600.0,CE,0.0,1519.0,0,0,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,15650.0,CE,2015.1,2033.35,4,100,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,15700.0,CE,0.0,1426.5,0,0,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,15750.0,CE,0.0,1380.8,0,0,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,15800.0,CE,0.0,1950.0,0,800,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,15850.0,CE,0.0,1290.7,0,0,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,15900.0,CE,0.0,1246.3,0,0,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,15950.0,CE,0.0,1202.45,0,0,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,16000.0,CE,0.0,1800.0,0,600,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,16050.0,CE,0.0,1116.4,0,0,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,16100.0,CE,0.0,1074.25,0,0,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,16150.0,CE,0.0,1032.7,0,0,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,16200.0,CE,0.0,991.85,0,0,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,16250.0,CE,0.0,951.7,0,0,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,16300.0,CE,0.0,912.25,0,0,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,16350.0,CE,0.0,873.55,0,0,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,16400.0,CE,0.0,835.65,0,0,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,16450.0,CE,0.0,799.2,0,0,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,16500.0,CE,1180.0,1218.45,299,33500,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,16550.0,CE,0.0,1226.4,0,150,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,16600.0,CE,1065.0,1117.0,23,1600,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,16650.0,CE,0.0,658.7,0,0,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,16700.0,CE,1008.6,1018.9,9,4200,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,16750.0,CE,0.0,993.75,0,150,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,16800.0,CE,920.0,917.0,61,10750,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,16850.0,CE,0.0,927.0,0,150,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,16900.0,CE,848.45,818.4,68,6600,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,16950.0,CE,774.8,769.0,2,2550,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,17000.0,CE,800.35,729.2,5362,114450,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,17050.0,CE,670.35,674.95,75,3100,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,17100.0,CE,698.2,624.6,888,51150,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,17150.0,CE,535.0,572.9,217,6750,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,17200.0,CE,610.65,525.15,4894,78750,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,17250.0,CE,481.25,473.9,870,16050,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,17300.0,CE,485.1,426.6,15640,150000,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,17350.0,CE,425.9,376.85,5424,26850,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,17400.0,CE,405.85,329.15,55056,140500,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,17450.0,CE,369.25,281.5,31754,98250,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,17500.0,CE,336.65,235.7,338327,710700,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,17550.0,CE,275.0,192.15,266299,333550,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,17600.0,CE,268.45,150.7,1892104,1817000,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,17650.0,CE,225.1,113.65,1873355,1497900,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,17700.0,CE,185.65,81.55,4351770,8524500,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,17750.0,CE,118.25,56.05,2060129,3234400,,NSE_bhavcopy
2023-04-17,NIFTY,2023-04-20,17800.0,CE,100.0,36.45,3381262,8490300,,NSE_bhavcopy
