cycle_id,sample,previous_expiry,near_expiry,far_expiry,offset,offset_label,entry_date,status,status_detail,spot_open,strike,cbr,atm_distance_points,atm_distance_pct,pnl_inr,entry_near_pe,exit_near_pe,entry_near_ce,exit_near_ce,entry_far_ce,exit_far_ce,entry_far_pe,exit_far_pe,call_ratio,put_ratio,gate_pass,lot_near,lot_far,pnl_points
DEV_110,DEVELOPMENT,2024-03-14,2024-03-21,2024-04-10,5,D+5,2024-03-21,EXECUTABLE,GATE_FAIL,21989.900390625,22000.0,3.0119141235094324,10.099609375,0.04592839983625295,365.00000000000045,82.1,2.65,52.25,7.5,369.95,371.25,193.0,152.3,7.080382775119617,2.3507917174177835,False,50.0,50.0,7.300000000000011
DEV_111,DEVELOPMENT,2024-03-21,2024-03-28,2024-04-18,-1,D-1,2024-03-20,EXECUTABLE,GATE_FAIL,21843.900390625,21900.0,1.8009308254200505,56.099609375,0.25682047789907025,-992.5000000000018,195.0,0.3,178.95,439.65,429.95,686.0,260.15,80.65,2.402626431964236,1.334102564102564,False,50.0,50.0,-19.849999999999994
DEV_111,DEVELOPMENT,2024-03-21,2024-03-28,2024-04-18,0,D0,2024-03-21,EXECUTABLE,GATE_FAIL,21989.900390625,22000.0,1.906912848914392,10.099609375,0.04592839983625295,-2772.5,162.0,0.7,156.35,327.15,407.65,563.3,221.5,100.5,2.60729133354653,1.367283950617284,False,50.0,50.0,-55.450000000000045
DEV_111,DEVELOPMENT,2024-03-21,2024-03-28,2024-04-18,1,D+1,2024-03-22,EXECUTABLE,GATE_PASS,21932.19921875,21950.0,0.8816760390000979,17.80078125,0.08116277383976149,4497.5,89.8,0.55,225.6,384.8,393.05,650.0,177.45,96.0,1.7422429078014185,1.9760579064587973,True,50.0,50.0,89.94999999999996
DEV_111,DEVELOPMENT,2024-03-21,2024-03-28,2024-04-18,2,D+2,2024-03-26,EXECUTABLE,GATE_PASS,21947.900390625,21950.0,0.9270698576972835,2.099609375,0.0095663336247728,917.4999999999995,65.0,0.55,200.0,384.8,441.0,650.0,154.6,96.0,2.205,2.378461538461538,True,50.0,50.0,18.349999999999994
DEV_111,DEVELOPMENT,2024-03-21,2024-03-28,2024-04-18,3,D+3,2024-03-27,EXECUTABLE,GATE_FAIL,22053.94921875,22050.0,1.2679981378026068,3.94921875,0.01790708190550481,-1889.9999999999982,71.3,0.95,120.0,268.9,382.0,500.0,179.0,115.55,3.183333333333333,2.5105189340813467,False,50.0,50.0,-37.79999999999997
DEV_111,DEVELOPMENT,2024-03-21,2024-03-28,2024-04-18,4,D+4,2024-03-28,EXECUTABLE,GATE_PASS,22163.599609375,22150.0,1.1633500251896822,13.599609375,0.06136011123954563,-107.50000000000114,36.15,2.0,76.65,164.9,381.35,490.0,154.6,143.0,4.975212002609263,4.276625172890733,True,50.0,50.0,-2.150000000000034
DEV_111,DEVELOPMENT,2024-03-21,2024-03-28,2024-04-18,5,D+5,2024-04-01,AFTER_NEAR_EXPIRY,,,,,,,,,,,,,,,,,,,,,
DEV_112,DEVELOPMENT,2024-03-28,2024-04-04,2024-04-25,-1,D-1,2024-03-27,EXECUTABLE,GATE_PASS,22053.94921875,22050.0,0.9160059041992651,3.94921875,0.01790708190550481,1042.500000000001,116.0,0.1,262.0,450.65,448.85,621.6,216.95,64.3,1.7131679389312977,1.870258620689655,True,50.0,50.0,20.850000000000023
DEV_112,DEVELOPMENT,2024-03-28,2024-04-04,2024-04-25,0,D0,2024-03-28,EXECUTABLE,GATE_PASS,22163.599609375,22150.0,0.8452637800201563,13.599609375,0.06136011123954563,1032.4999999999982,95.0,0.15,220.1,354.9,434.85,546.15,222.05,83.05,1.9756928668786917,2.3373684210526315,True,50.0,50.0,20.649999999999977
DEV_112,DEVELOPMENT,2024-03-28,2024-04-04,2024-04-25,1,D+1,2024-04-01,EXECUTABLE,GATE_FAIL,22455.0,22450.0,1.6815770722824794,5.0,0.0222667557336896,-297.5,123.9,2.5,102.0,54.75,360.0,331.65,260.05,163.5,3.5294117647058822,2.098870056497175,False,50.0,50.0,-5.950000000000017
DEV_112,DEVELOPMENT,2024-03-28,2024-04-04,2024-04-25,2,D+2,2024-04-02,EXECUTABLE,GATE_PASS,22458.80078125,22450.0,1.1049885416666667,8.80078125,0.0391863365088818,2094.9999999999995,90.05,2.5,120.0,54.75,323.95,331.65,220.0,163.5,2.6995833333333334,2.4430871737923376,True,50.0,50.0,41.89999999999999
DEV_112,DEVELOPMENT,2024-03-28,2024-04-04,2024-04-25,3,D+3,2024-04-03,EXECUTABLE,GATE_FAIL,22385.69921875,22400.0,1.497132093508846,14.30078125,0.06388355847299973,737.5000000000005,80.15,1.3,79.9,103.1,297.0,362.75,199.0,147.95,3.7171464330413015,2.4828446662507795,False,50.0,50.0,14.750000000000014
DEV_112,DEVELOPMENT,2024-03-28,2024-04-04,2024-04-25,4,D+4,2024-04-04,EXECUTABLE,GATE_FAIL,22592.099609375,22600.0,2.93143999216464,7.900390625,0.034969705169507974,477.49999999999955,90.05,98.1,38.0,0.35,265.9,240.95,214.95,226.15,6.997368421052631,2.3870072182121045,False,50.0,50.0,9.54999999999999
DEV_112,DEVELOPMENT,2024-03-28,2024-04-04,2024-04-25,5,D+5,2024-04-05,AFTER_NEAR_EXPIRY,,,,,,,,,,,,,,,,,,,,,
DEV_113,DEVELOPMENT,2024-04-04,2024-04-10,2024-05-02,-1,D-1,2024-04-03,EXECUTABLE,GATE_PASS,22385.69921875,22400.0,1.134005582845805,14.30078125,0.06388355847299973,-7365.0,115.0,0.15,158.55,353.4,370.85,548.25,237.2,89.8,2.339009776095869,2.0626086956521736,True,50.0,25.0,15.100000000000023
DEV_113,DEVELOPMENT,2024-04-04,2024-04-10,2024-05-02,0,D0,2024-04-04,EXECUTABLE,GATE_FAIL,22592.099609375,22600.0,1.3510104877642748,7.900390625,0.034969705169507974,-3439.9999999999995,140.0,0.25,125.0,151.35,362.3,393.85,300.35,137.3,2.8984,2.145357142857143,False,50.0,25.0,28.50000000000003
DEV_113,DEVELOPMENT,2024-04-04,2024-04-10,2024-05-02,1,D+1,2024-04-05,EXECUTABLE,GATE_FAIL,22486.400390625,22500.0,1.301044709440187,13.599609375,0.060479263638256356,-5363.75,116.4,0.15,140.0,251.7,325.25,470.2,207.85,111.45,2.3232142857142857,1.7856529209621992,False,50.0,25.0,13.399999999999991
DEV_113,DEVELOPMENT,2024-04-04,2024-04-10,2024-05-02,2,D+2,2024-04-08,EXECUTABLE,GATE_FAIL,22578.349609375,22600.0,1.6114234893739527,21.650390625,0.09589004953670444,-4046.2500000000005,127.9,0.25,95.0,151.35,306.35,393.85,255.95,137.3,3.2247368421052633,2.0011727912431585,False,50.0,25.0,22.149999999999977
DEV_113,DEVELOPMENT,2024-04-04,2024-04-10,2024-05-02,3,D+3,2024-04-09,EXECUTABLE,GATE_FAIL,22765.099609375,22750.0,1.6724385609134265,15.099609375,0.06632788625612586,-571.2500000000007,95.05,3.15,79.85,5.9,323.85,293.75,230.5,187.35,4.055729492798998,2.425039452919516,False,50.0,25.0,-4.90000000000002
DEV_113,DEVELOPMENT,2024-04-04,2024-04-10,2024-05-02,4,D+4,2024-04-10,EXECUTABLE,GATE_FAIL,22720.25,22700.0,1.4653560297290817,20.25,0.08912754040998669,-1006.2500000000007,50.0,0.45,50.0,51.65,305.6,326.45,208.55,167.25,6.112,4.171,False,50.0,25.0,10.949999999999982
DEV_113,DEVELOPMENT,2024-04-04,2024-04-10,2024-05-02,5,D+5,2024-04-12,AFTER_NEAR_EXPIRY,,,,,,,,,,,,,,,,,,,,,
DEV_114,DEVELOPMENT,2024-04-10,2024-04-18,2024-05-09,-1,D-1,2024-04-09,EXECUTABLE,GATE_PASS,22765.099609375,22650.0,1.1716055377723007,115.099609375,0.5055967746681868,24891.25,129.95,660.65,232.8,0.1,431.95,95.0,205.8,400.0,1.855455326460481,1.58368603308965,True,50.0,25.0,232.2500000000001
DEV_114,DEVELOPMENT,2024-04-10,2024-04-18,2024-05-09,0,D0,2024-04-10,EXECUTABLE,GATE_FAIL,22720.25,22700.0,1.2904185585899084,20.25,0.08912754040998669,20048.75,122.15,707.9,167.85,0.1,381.15,80.0,214.95,618.85,2.2707774798927614,1.7597216537044615,False,50.0,25.0,48.44999999999999
DEV_114,DEVELOPMENT,2024-04-10,2024-04-18,2024-05-09,1,D+1,2024-04-12,EXECUTABLE,GATE_FAIL,22677.400390625,22700.0,1.5717360683497537,22.599609375,0.09965696678505903,18742.5,147.65,707.9,145.0,0.1,345.75,80.0,224.0,618.85,2.3844827586206896,1.5171012529630883,False,50.0,25.0,44.549999999999955
DEV_114,DEVELOPMENT,2024-04-10,2024-04-18,2024-05-09,2,D+2,2024-04-15,EXECUTABLE,GATE_PASS,22339.05078125,22350.0,0.8800270313886872,10.94921875,0.04901380482643465,10962.5,71.05,355.9,189.0,0.2,537.25,187.2,229.5,388.25,2.8425925925925926,3.2301196340605207,True,50.0,25.0,-35.150000000000034
DEV_114,DEVELOPMENT,2024-04-10,2024-04-18,2024-05-09,3,D+3,2024-04-16,EXECUTABLE,GATE_PASS,22125.30078125,22150.0,0.8344137931034482,24.69921875,0.11163336939098815,8228.75,74.0,156.25,174.0,0.5,392.4,281.45,200.0,271.4,2.2551724137931033,2.7027027027027026,True,50.0,25.0,73.40000000000003
DEV_114,DEVELOPMENT,2024-04-10,2024-04-18,2024-05-09,4,D+4,2024-04-18,EXECUTABLE,GATE_FAIL,22212.349609375,22200.0,1.7200299700299702,12.349609375,0.055597942550785776,5615.0,60.0,206.45,60.0,0.35,344.35,251.05,200.2,294.5,5.739166666666667,3.3366666666666664,False,50.0,25.0,18.49999999999997
DEV_114,DEVELOPMENT,2024-04-10,2024-04-18,2024-05-09,5,D+5,2024-04-19,AFTER_NEAR_EXPIRY,,,,,,,,,,,,,,,,,,,,,
DEV_115,DEVELOPMENT,2024-04-18,2024-04-25,2024-05-16,-1,D-1,2024-04-16,EXECUTABLE,GATE_PASS,22125.30078125,22100.0,1.0,25.30078125,0.11435225898235493,-10357.5,132.5,0.25,265.0,482.15,460.0,606.95,230.0,92.45,1.7358490566037736,1.7358490566037736,True,50.0,25.0,-64.89999999999992
DEV_115,DEVELOPMENT,2024-04-18,2024-04-25,2024-05-16,0,D0,2024-04-18,EXECUTABLE,GATE_FAIL,22212.349609375,22200.0,1.3175901424453644,12.349609375,0.055597942550785776,-10717.500000000002,143.05,0.35,190.05,384.7,399.55,532.3,228.25,115.0,2.1023414890818204,1.5955959454736104,False,50.0,25.0,-91.35000000000008
DEV_115,DEVELOPMENT,2024-04-18,2024-04-25,2024-05-16,1,D+1,2024-04-19,EXECUTABLE,GATE_FAIL,21861.5,21900.0,1.259813728872025,38.5,0.17610868421654507,-22523.75,117.0,0.15,144.95,680.7,405.8,610.95,260.0,60.9,2.7995860641600556,2.2222222222222223,False,50.0,25.0,-248.35
DEV_115,DEVELOPMENT,2024-04-18,2024-04-25,2024-05-16,2,D+2,2024-04-22,EXECUTABLE,GATE_FAIL,22336.900390625,22350.0,2.0360449735449735,13.099609375,0.058645600535059135,-9771.25,182.0,0.6,84.0,235.7,307.85,407.55,327.6,151.95,3.6648809523809525,1.8,False,50.0,25.0,-57.75
DEV_115,DEVELOPMENT,2024-04-18,2024-04-25,2024-05-16,3,D+3,2024-04-23,EXECUTABLE,GATE_FAIL,22447.05078125,22450.0,1.613252686744215,2.94921875,0.013138557838802948,-5375.0,123.55,0.9,84.3,135.25,295.0,346.05,268.0,186.85,3.4994068801897984,2.16916228247673,False,50.0,25.0,-41.39999999999998
DEV_115,DEVELOPMENT,2024-04-18,2024-04-25,2024-05-16,4,D+4,2024-04-24,EXECUTABLE,GATE_PASS,22421.55078125,22400.0,1.1922479003388733,21.55078125,0.09611637241444432,-5648.75,69.9,0.65,82.45,185.35,309.95,378.45,220.4,170.55,3.75924802910855,3.153075822603719,True,50.0,25.0,-53.79999999999998
DEV_115,DEVELOPMENT,2024-04-18,2024-04-25,2024-05-16,5,D+5,2024-04-25,EXECUTABLE,GATE_PASS,22316.900390625,22300.0,0.6446599218416303,16.900390625,0.07572911259710423,-7607.5,32.55,0.4,90.15,284.8,349.5,444.1,195.75,141.05,3.876871880199667,6.013824884792627,True,50.0,25.0,-77.5
DEV_116,DEVELOPMENT,2024-04-25,2024-05-02,2024-05-23,-1,D-1,2024-04-24,EXECUTABLE,GATE_PASS,22421.55078125,22400.0,1.0863809149298727,21.55078125,0.09611637241444432,777.5000000000005,140.0,0.15,180.0,255.65,355.2,480.7,254.3,133.2,1.9733333333333332,1.8164285714285715,True,25.0,25.0,31.100000000000023
DEV_116,DEVELOPMENT,2024-04-25,2024-05-02,2024-05-23,0,D0,2024-04-25,EXECUTABLE,GATE_PASS,22316.900390625,22300.0,0.8776168458713246,16.900390625,0.07572911259710423,1317.5,109.0,0.15,190.3,353.65,358.0,560.05,233.65,110.8,1.8812401471361009,2.1435779816513763,True,25.0,25.0,52.70000000000003
DEV_116,DEVELOPMENT,2024-04-25,2024-05-02,2024-05-23,1,D+1,2024-04-26,EXECUTABLE,GATE_PASS,22620.400390625,22600.0,1.0741484708063023,20.400390625,0.09018580693847894,1315.0000000000005,131.05,0.5,150.0,55.4,331.65,344.35,269.75,193.9,2.211,2.0583746661579547,True,25.0,25.0,52.60000000000002
DEV_116,DEVELOPMENT,2024-04-25,2024-05-02,2024-05-23,2,D+2,2024-04-29,EXECUTABLE,GATE_PASS,22475.55078125,22500.0,1.0759640522875817,24.44921875,0.10878139978841592,1297.4999999999995,122.7,0.25,136.0,156.55,322.0,407.4,270.0,160.5,2.3676470588235294,2.2004889975550124,True,25.0,25.0,51.89999999999998
DEV_116,DEVELOPMENT,2024-04-25,2024-05-02,2024-05-23,3,D+3,2024-04-30,EXECUTABLE,GATE_PASS,22679.650390625,22700.0,1.1245561368899561,20.349609375,0.0897262921804643,1612.5,91.05,42.45,89.0,0.6,288.0,283.15,262.0,232.45,3.235955056179775,2.8775398132894017,True,25.0,25.0,64.5
DEV_116,DEVELOPMENT,2024-04-25,2024-05-02,2024-05-23,4,D+4,2024-05-02,EXECUTABLE,GATE_PASS,22567.849609375,22550.0,0.6311577389959313,17.849609375,0.0790930889914519,552.5000000000013,50.0,0.3,138.0,105.45,375.4,378.6,215.5,179.45,2.7202898550724637,4.31,True,25.0,25.0,22.10000000000005
DEV_116,DEVELOPMENT,2024-04-25,2024-05-02,2024-05-23,5,D+5,2024-05-03,AFTER_NEAR_EXPIRY,,,,,,,,,,,,,,,,,,,,,
DEV_117,DEVELOPMENT,2024-05-02,2024-05-09,2024-05-30,-1,D-1,2024-04-30,EXECUTABLE,GATE_PASS,22679.650390625,22700.0,1.144474832575284,20.349609375,0.0897262921804643,1468.75,170.5,736.3,188.95,0.1,342.7,74.25,270.2,697.65,1.8137073299814765,1.5847507331378299,True,25.0,25.0,58.75
DEV_117,DEVELOPMENT,2024-05-02,2024-05-09,2024-05-30,0,D0,2024-05-02,EXECUTABLE,GATE_PASS,22567.849609375,22550.0,0.8473231602696374,17.849609375,0.0790930889914519,1830.0,120.0,591.85,226.1,0.1,410.3,105.4,257.0,576.75,1.81468376824414,2.1416666666666666,True,25.0,25.0,73.20000000000005
DEV_117,DEVELOPMENT,2024-05-02,2024-05-09,2024-05-30,1,D+1,2024-05-03,EXECUTABLE,GATE_PASS,22766.349609375,22750.0,0.9300258192651439,16.349609375,0.07181480411013,1912.5,105.15,791.35,151.05,0.1,334.0,63.25,250.0,739.9,2.211188348229063,2.377555872563005,True,25.0,25.0,76.50000000000011
DEV_117,DEVELOPMENT,2024-05-02,2024-05-09,2024-05-30,2,D+2,2024-05-06,EXECUTABLE,GATE_PASS,22561.599609375,22550.0,0.947426889358162,11.599609375,0.05141306279622135,1773.75,104.0,591.85,150.0,0.1,355.9,105.4,260.45,576.75,2.3726666666666665,2.504326923076923,True,25.0,25.0,70.94999999999999
DEV_117,DEVELOPMENT,2024-05-02,2024-05-09,2024-05-30,3,D+3,2024-05-07,EXECUTABLE,GATE_PASS,22489.75,22500.0,1.0770442976015664,10.25,0.04557631810046799,2454.999999999999,117.7,536.5,113.5,0.1,373.9,121.1,360.0,541.2,3.294273127753304,3.058623619371283,True,25.0,25.0,98.20000000000005
DEV_117,DEVELOPMENT,2024-05-02,2024-05-09,2024-05-30,4,D+4,2024-05-08,EXECUTABLE,GATE_PASS,22231.19921875,22250.0,0.9090262967126485,18.80078125,0.08456935257969911,1411.249999999999,91.9,285.35,136.0,0.15,376.6,208.75,279.95,384.95,2.769117647058824,3.046245919477693,True,25.0,25.0,56.44999999999999
DEV_117,DEVELOPMENT,2024-05-02,2024-05-09,2024-05-30,5,D+5,2024-05-09,EXECUTABLE,GATE_PASS,22224.80078125,22200.0,0.6544021474921264,24.80078125,0.11159056719609937,161.25,39.8,234.35,110.0,0.15,388.95,234.3,215.05,358.35,3.5359090909090907,5.403266331658292,True,25.0,25.0,6.449999999999989
DEV_118,DEVELOPMENT,2024-05-09,2024-05-16,2024-06-06,-1,D-1,2024-05-08,EXECUTABLE,GATE_PASS,22231.19921875,22250.0,1.119537514098226,18.80078125,0.08456935257969911,-811.2500000000014,167.95,1.25,240.0,146.95,520.1,610.8,325.1,374.6,2.1670833333333333,1.9356951473652875,True,25.0,25.0,-32.450000000000045
DEV_118,DEVELOPMENT,2024-05-09,2024-05-16,2024-06-06,0,D0,2024-05-09,EXECUTABLE,GATE_PASS,22224.80078125,22200.0,0.732931927202822,24.80078125,0.11159056719609937,789.9999999999986,131.0,0.85,260.0,197.95,617.0,643.8,424.15,351.25,2.373076923076923,3.2377862595419846,True,25.0,25.0,31.599999999999937
DEV_118,DEVELOPMENT,2024-05-09,2024-05-16,2024-06-06,1,D+1,2024-05-10,EXECUTABLE,GATE_PASS,21990.94921875,22000.0,1.1454753694581281,9.05078125,0.041156846664368134,-439.99999999999864,159.9,0.35,182.0,399.8,567.15,777.95,435.0,286.05,3.1162087912087912,2.720450281425891,True,25.0,25.0,-17.599999999999966
DEV_118,DEVELOPMENT,2024-05-09,2024-05-16,2024-06-06,2,D+2,2024-05-13,EXECUTABLE,GATE_PASS,22027.94921875,22000.0,0.8661632194853942,27.94921875,0.12688071173784016,513.7500000000005,118.9,0.35,180.05,399.8,560.0,777.95,426.95,286.05,3.110247153568453,3.5908326324642554,True,25.0,25.0,20.55000000000001
DEV_118,DEVELOPMENT,2024-05-09,2024-05-16,2024-06-06,3,D+3,2024-05-14,EXECUTABLE,GATE_PASS,22112.900390625,22100.0,1.0574788583509513,12.900390625,0.058338754288737533,-967.4999999999995,106.0,0.55,137.6,298.1,604.0,708.7,440.0,317.45,4.3895348837209305,4.150943396226415,True,25.0,25.0,-38.69999999999999
DEV_118,DEVELOPMENT,2024-05-09,2024-05-16,2024-06-06,4,D+4,2024-05-15,EXECUTABLE,GATE_FAIL,22255.599609375,22250.0,1.5315683137381306,5.599609375,0.025160451631423164,-1677.5000000000023,99.05,1.25,85.3,146.95,594.85,610.8,451.0,374.6,6.973622508792498,4.553255931347804,False,25.0,25.0,-67.10000000000008
DEV_118,DEVELOPMENT,2024-05-09,2024-05-16,2024-06-06,5,D+5,2024-05-16,EXECUTABLE,GATE_FAIL,22319.19921875,22300.0,1.4660951029375549,19.19921875,0.08602109135649924,-550.0000000000005,65.0,1.9,54.9,97.95,555.0,579.65,448.2,388.7,10.10928961748634,6.895384615384615,False,25.0,25.0,-22.00000000000003
DEV_119,DEVELOPMENT,2024-05-16,2024-05-23,2024-06-13,-1,D-1,2024-05-15,EXECUTABLE,GATE_FAIL,22255.599609375,22500.0,2.9946,244.400390625,1.0981523522828305,-578.75,302.4,0.3,84.0,459.65,499.1,821.2,600.0,267.5,5.941666666666667,1.9841269841269842,False,25.0,25.0,-23.149999999999977
DEV_119,DEVELOPMENT,2024-05-16,2024-05-23,2024-06-13,0,D0,2024-05-16,EXECUTABLE,GATE_PASS,22319.19921875,22250.0,0.9308556671449069,69.19921875,0.31004346559112594,276.2499999999977,140.8,0.2,205.0,709.95,432.0,990.9,318.75,221.05,2.107317073170732,2.2638494318181817,True,25.0,25.0,11.049999999999898
DEV_119,DEVELOPMENT,2024-05-16,2024-05-23,2024-06-13,1,D+1,2024-05-17,EXECUTABLE,GATE_FAIL,22415.25,22500.0,1.5632167868634623,84.75,0.37809080871281825,467.5000000000009,181.95,0.3,119.3,459.65,533.8,821.2,520.8,267.5,4.474434199497066,2.8623248145094804,False,25.0,25.0,18.700000000000045
DEV_119,DEVELOPMENT,2024-05-16,2024-05-23,2024-06-13,2,D+2,2024-05-21,EXECUTABLE,GATE_PASS,22404.55078125,22400.0,0.9897543952778318,4.55078125,0.02031186116799304,-3306.2499999999986,74.0,0.2,150.05,562.7,622.85,909.45,310.35,242.75,4.150949683438854,4.19391891891892,True,25.0,25.0,-132.25
DEV_119,DEVELOPMENT,2024-05-16,2024-05-23,2024-06-13,3,D+3,2024-05-22,EXECUTABLE,GATE_FAIL,22576.599609375,22600.0,2.176848009367682,23.400390625,0.10364887108722483,-959.9999999999986,127.95,0.35,70.0,361.5,544.85,766.45,457.5,298.4,7.783571428571429,3.5756154747948417,False,25.0,25.0,-38.39999999999998
DEV_119,DEVELOPMENT,2024-05-16,2024-05-23,2024-06-13,4,D+4,2024-05-23,EXECUTABLE,GATE_FAIL,22614.099609375,22600.0,1.2512029657089898,14.099609375,0.0623487541779236,-1147.4999999999986,58.8,0.35,65.0,361.5,574.0,766.45,415.0,298.4,8.830769230769231,7.057823129251701,False,25.0,25.0,-45.89999999999992
DEV_119,DEVELOPMENT,2024-05-16,2024-05-23,2024-06-13,5,D+5,2024-05-24,AFTER_NEAR_EXPIRY,,,,,,,,,,,,,,,,,,,,,
DEV_120,DEVELOPMENT,2024-05-23,2024-05-30,2024-06-20,-1,D-1,2024-05-22,EXECUTABLE,GATE_PASS,22576.599609375,22500.0,0.6797857056591621,76.599609375,0.33928762834236464,1486.2499999999982,126.3,20.05,268.0,3.95,641.75,580.55,444.9,482.05,2.394589552238806,3.522565320665083,True,25.0,25.0,59.44999999999993
DEV_120,DEVELOPMENT,2024-05-23,2024-05-30,2024-06-20,0,D0,2024-05-23,EXECUTABLE,GATE_PASS,22614.099609375,22500.0,0.6286494083141537,114.099609375,0.5045507508408532,436.2499999999975,98.4,20.05,253.95,3.95,658.7,580.55,406.0,482.05,2.5938176806457967,4.126016260162602,True,25.0,25.0,17.449999999999875
DEV_120,DEVELOPMENT,2024-05-23,2024-05-30,2024-06-20,1,D+1,2024-05-24,EXECUTABLE,GATE_PASS,22930.75,22900.0,0.8797714392508259,30.75,0.13409940800017445,751.2499999999973,144.7,419.25,220.0,0.15,601.85,384.0,449.95,696.45,2.7356818181818183,3.109536973047685,True,25.0,25.0,30.049999999999898
DEV_120,DEVELOPMENT,2024-05-23,2024-05-30,2024-06-20,2,D+2,2024-05-27,EXECUTABLE,GATE_PASS,23038.94921875,23000.0,0.981004815994028,38.94921875,0.16905813880739665,628.7499999999991,120.15,516.65,160.45,0.15,577.6,345.3,440.9,740.25,3.5998753505765038,3.669579692051602,True,25.0,25.0,25.14999999999992
DEV_120,DEVELOPMENT,2024-05-23,2024-05-30,2024-06-20,3,D+3,2024-05-28,EXECUTABLE,GATE_FAIL,22977.150390625,23000.0,1.3448986500310616,22.849609375,0.0994449223970043,421.25,142.9,516.65,125.5,0.15,569.25,345.3,481.95,740.25,4.535856573705179,3.3726382085374387,False,25.0,25.0,16.850000000000023
DEV_120,DEVELOPMENT,2024-05-23,2024-05-30,2024-06-20,4,D+4,2024-05-29,EXECUTABLE,GATE_PASS,22762.75,22800.0,0.86795539639282,37.25,0.16364455085611362,910.0000000000027,91.9,320.15,133.65,0.2,603.3,429.6,477.95,629.55,4.514029180695847,5.2007616974972795,True,25.0,25.0,36.40000000000009
DEV_120,DEVELOPMENT,2024-05-23,2024-05-30,2024-06-20,5,D+5,2024-05-30,EXECUTABLE,GATE_FAIL,22617.44921875,22700.0,1.9016321873971462,82.55078125,0.36498714090873213,672.5000000000014,90.0,220.3,52.45,0.35,557.55,475.8,503.1,576.85,10.630123927550047,5.59,False,25.0,25.0,26.900000000000063
DEV_121,DEVELOPMENT,2024-05-30,2024-06-06,2024-06-27,-1,D-1,2024-05-29,EXECUTABLE,GATE_PASS,22762.75,22750.0,1.0372037652691712,12.75,0.056012564386991905,827.5000000000027,382.45,2.15,569.95,56.15,733.9,430.9,474.8,272.2,1.2876568120010525,1.241469473133743,True,25.0,25.0,33.10000000000008
DEV_121,DEVELOPMENT,2024-05-30,2024-06-06,2024-06-27,0,D0,2024-05-30,EXECUTABLE,GATE_PASS,22617.44921875,22600.0,0.9462353471596032,17.44921875,0.0771493663199407,2056.250000000001,365.0,0.35,554.5,206.35,690.0,531.9,480.0,223.15,1.2443642921550946,1.3150684931506849,True,25.0,25.0,82.25
DEV_121,DEVELOPMENT,2024-05-30,2024-06-06,2024-06-27,1,D+1,2024-05-31,EXECUTABLE,GATE_PASS,22568.099609375,22550.0,1.1706220475122024,18.099609375,0.08019997114635764,576.2499999999991,500.0,0.25,557.0,256.45,629.15,576.25,482.45,207.3,1.1295332136445242,0.9649,True,25.0,25.0,23.05000000000001
DEV_121,DEVELOPMENT,2024-05-30,2024-06-06,2024-06-27,2,D+2,2024-06-03,EXECUTABLE,GATE_FAIL,23337.900390625,23350.0,1.2603133640129687,12.099609375,0.05184532101208427,-110.00000000000136,382.35,539.6,330.7,32.55,509.55,150.25,467.45,567.95,1.5408224977320835,1.2225709428534064,False,25.0,25.0,-4.400000000000091
DEV_121,DEVELOPMENT,2024-05-30,2024-06-06,2024-06-27,3,D+3,2024-06-04,EXECUTABLE,GATE_FAIL,23179.5,23200.0,2.1088458412354374,20.5,0.08844021657067667,-4872.500000000002,250.0,390.45,200.0,0.15,622.7,202.45,369.1,484.05,3.1135,1.4764000000000002,False,25.0,25.0,-194.9000000000001
DEV_121,DEVELOPMENT,2024-05-30,2024-06-06,2024-06-27,4,D+4,2024-06-05,EXECUTABLE,GATE_FAIL,22128.349609375,22150.0,2.131774525178602,21.650390625,0.09784006040752127,-2102.5,490.4,0.1,191.3,657.15,498.95,887.5,600.0,116.5,2.608207004704652,1.2234910277324633,False,25.0,25.0,-84.09999999999991
DEV_121,DEVELOPMENT,2024-05-30,2024-06-06,2024-06-27,5,D+5,2024-06-06,EXECUTABLE,GATE_FAIL,22798.599609375,22800.0,2.226298611111111,1.400390625,0.006142441417428753,297.5,235.0,5.35,90.0,15.7,341.05,402.7,400.0,294.4,3.7894444444444444,1.702127659574468,False,25.0,25.0,11.899999999999977
DEV_122,DEVELOPMENT,2024-06-06,2024-06-13,2024-07-04,-1,D-1,2024-06-05,EXECUTABLE,GATE_FAIL,22128.349609375,22200.0,1.6711385069421378,71.650390625,0.32379455264320417,-6498.7499999999945,599.5,0.1,335.3,1196.95,500.0,1195.4,534.95,29.25,1.4912019087384432,0.89232693911593,False,25.0,25.0,-259.95000000000005
DEV_122,DEVELOPMENT,2024-06-06,2024-06-13,2024-07-04,0,D0,2024-06-06,EXECUTABLE,GATE_PASS,22798.599609375,22800.0,0.9557793882815379,1.400390625,0.006142441417428753,1568.750000000001,310.0,0.1,300.0,597.4,376.5,720.15,407.05,80.65,1.255,1.3130645161290322,True,25.0,25.0,62.75
DEV_122,DEVELOPMENT,2024-06-06,2024-06-13,2024-07-04,1,D+1,2024-06-07,EXECUTABLE,GATE_PASS,22821.849609375,22800.0,1.0163823279393296,21.849609375,0.09573987099636476,-313.75,216.5,0.1,294.35,597.4,479.85,720.15,347.25,80.65,1.6302021403091558,1.6039260969976905,True,25.0,25.0,-12.549999999999955
